ABCD | abcd
abdD | ABcC
abdD | ACBc
abdD | ACcB
abdD | AcBC
abdD | AcCB
abdD | BACc
abdD | BAcC
abdD | BCAc
abdD | BCcA
abdD | BcAC
abdD | BcCA
abdD | CABc
abdD | CAcB
abdD | CBAc
abdD | CBcA
abdD | CcAB
abdD | CcBA
abdD | cABC
abdD | cACB
abdD | cBAC
abdD | cBCA
abdD | cCAB
abdD | cCBA
abdc | ABCD
abdc | ABDC
abdc | ACBD
abdc | ACDB
abdc | ADBC
abdc | ADCB
abdc | BACD
abdc | BADC
abdc | BCAD
abdc | BCDA
abdc | BDAC
abdc | BDCA
abdc | CABD
abdc | CADB
abdc | CBAD
abdc | CBDA
abdc | CDAB
abdc | CDBA
abdc | DABC
abdc | DACB
abdc | DBAC
abdc | DBCA
abdc | DCAB
abdc | DCBA
acAB | CDbd
acAB | CDdb
acAB | CbDd
acAB | CbdD
acAB | CdDb
acAB | CdbD
acAB | DCbd
acAB | DCdb
acAB | DbCd
acAB | DbdC
acAB | DdCb
acAB | DdbC
acAB | bCDd
acAB | bCdD
acAB | bDCd
acAB | bDdC
acAB | bdCD
acAB | bdDC
acAB | dCDb
acAB | dCbD
acAB | dDCb
acAB | dDbC
acAB | dbCD
acAB | dbDC
acAC | BDbd
acAC | BDdb
acAC | BbDd
acAC | BbdD
acAC | BdDb
acAC | BdbD
acAC | DBbd
acAC | DBdb
acAC | DbBd
acAC | DbdB
acAC | DdBb
acAC | DdbB
acAC | bBDd
acAC | bBdD
acAC | bDBd
acAC | bDdB
acAC | bdBD
acAC | bdDB
acAC | dBDb
acAC | dBbD
acAC | dDBb
acAC | dDbB
acAC | dbBD
acAC | dbDB
acAD | BCbd
acAD | BCdb
acAD | BbCd
acAD | BbdC
acAD | BdCb
acAD | BdbC
acAD | CBbd
acAD | CBdb
acAD | CbBd
acAD | CbdB
acAD | CdBb
acAD | CdbB
acAD | bBCd
acAD | bBdC
acAD | bCBd
acAD | bCdB
acAD | bdBC
acAD | bdCB
acAD | dBCb
acAD | dBbC
acAD | dCBb
acAD | dCbB
acAD | dbBC
acAD | dbCB
acAb | BCDd
acAb | BCdD
acAb | BDCd
acAb | BDdC
acAb | BdCD
acAb | BdDC
acAb | CBDd
acAb | CBdD
acAb | CDBd
acAb | CDdB
acAb | CdBD
acAb | CdDB
acAb | DBCd
acAb | DBdC
acAb | DCBd
acAb | DCdB
acAb | DdBC
acAb | DdCB
acAb | dBCD
acAb | dBDC
acAb | dCBD
acAb | dCDB
acAb | dDBC
acAb | dDCB
acAd | BCDb
acAd | BCbD
acAd | BDCb
acAd | BDbC
acAd | BbCD
acAd | BbDC
acAd | CBDb
acAd | CBbD
acAd | CDBb
acAd | CDbB
acAd | CbBD
acAd | CbDB
acAd | DBCb
acAd | DBbC
acAd | DCBb
acAd | DCbB
acAd | DbBC
acAd | DbCB
acAd | bBCD
acAd | bBDC
acAd | bCBD
acAd | bCDB
acAd | bDBC
acAd | bDCB
acBA | CDbd
acBA | CDdb
acBA | CbDd
acBA | CbdD
acBA | CdDb
acBA | CdbD
acBA | DCbd
acBA | DCdb
acBA | DbCd
acBA | DbdC
acBA | DdCb
acBA | DdbC
acBA | bCDd
acBA | bCdD
acBA | bDCd
acBA | bDdC
acBA | bdCD
acBA | bdDC
acBA | dCDb
acBA | dCbD
acBA | dDCb
acBA | dDbC
acBA | dbCD
acBA | dbDC
acBC | ADbd
acBC | ADdb
acBC | AbDd
acBC | AbdD
acBC | AdDb
acBC | AdbD
acBC | DAbd
acBC | DAdb
acBC | DbAd
acBC | DbdA
acBC | DdAb
acBC | DdbA
acBC | bADd
acBC | bAdD
acBC | bDAd
acBC | bDdA
acBC | bdAD
acBC | bdDA
acBC | dADb
acBC | dAbD
acBC | dDAb
acBC | dDbA
acBC | dbAD
acBC | dbDA
acBD | ACbd
acBD | ACdb
acBD | AbCd
acBD | AbdC
acBD | AdCb
acBD | AdbC
acBD | CAbd
acBD | CAdb
acBD | CbAd
acBD | CbdA
acBD | CdAb
acBD | CdbA
acBD | bACd
acBD | bAdC
acBD | bCAd
acBD | bCdA
acBD | bdAC
acBD | bdCA
acBD | dACb
acBD | dAbC
acBD | dCAb
acBD | dCbA
acBD | dbAC
acBD | dbCA
acBb | ACDd
acBb | ACdD
acBb | ADCd
acBb | ADdC
acBb | AdCD
acBb | AdDC
acBb | CADd
acBb | CAdD
acBb | CDAd
acBb | CDdA
acBb | CdAD
acBb | CdDA
acBb | DACd
acBb | DAdC
acBb | DCAd
acBb | DCdA
acBb | DdAC
acBb | DdCA
acBb | dACD
acBb | dADC
acBb | dCAD
acBb | dCDA
acBb | dDAC
acBb | dDCA
acBd | ACDb
acBd | ACbD
acBd | ADCb
acBd | ADbC
acBd | AbCD
acBd | AbDC
acBd | CADb
acBd | CAbD
acBd | CDAb
acBd | CDbA
acBd | CbAD
acBd | CbDA
acBd | DACb
acBd | DAbC
acBd | DCAb
acBd | DCbA
acBd | DbAC
acBd | DbCA
acBd | bACD
acBd | bADC
acBd | bCAD
acBd | bCDA
acBd | bDAC
acBd | bDCA
acCA | BDbd
acCA | BDdb
acCA | BbDd
acCA | BbdD
acCA | BdDb
acCA | BdbD
acCA | DBbd
acCA | DBdb
acCA | DbBd
acCA | DbdB
acCA | DdBb
acCA | DdbB
acCA | bBDd
acCA | bBdD
acCA | bDBd
acCA | bDdB
acCA | bdBD
acCA | bdDB
acCA | dBDb
acCA | dBbD
acCA | dDBb
acCA | dDbB
acCA | dbBD
acCA | dbDB
acCB | ADbd
acCB | ADdb
acCB | AbDd
acCB | AbdD
acCB | AdDb
acCB | AdbD
acCB | DAbd
acCB | DAdb
acCB | DbAd
acCB | DbdA
acCB | DdAb
acCB | DdbA
acCB | bADd
acCB | bAdD
acCB | bDAd
acCB | bDdA
acCB | bdAD
acCB | bdDA
acCB | dADb
acCB | dAbD
acCB | dDAb
acCB | dDbA
acCB | dbAD
acCB | dbDA
acCD | ABbd
acCD | ABdb
acCD | AbBd
acCD | AbdB
acCD | AdBb
acCD | AdbB
acCD | BAbd
acCD | BAdb
acCD | BbAd
acCD | BbdA
acCD | BdAb
acCD | BdbA
acCD | bABd
acCD | bAdB
acCD | bBAd
acCD | bBdA
acCD | bdAB
acCD | bdBA
acCD | dABb
acCD | dAbB
acCD | dBAb
acCD | dBbA
acCD | dbAB
acCD | dbBA
acCb | ABDd
acCb | ABdD
acCb | ADBd
acCb | ADdB
acCb | AdBD
acCb | AdDB
acCb | BADd
acCb | BAdD
acCb | BDAd
acCb | BDdA
acCb | BdAD
acCb | BdDA
acCb | DABd
acCb | DAdB
acCb | DBAd
acCb | DBdA
acCb | DdAB
acCb | DdBA
acCb | dABD
acCb | dADB
acCb | dBAD
acCb | dBDA
acCb | dDAB
acCb | dDBA
acCd | ABDb
acCd | ABbD
acCd | ADBb
acCd | ADbB
acCd | AbBD
acCd | AbDB
acCd | BADb
acCd | BAbD
acCd | BDAb
acCd | BDbA
acCd | BbAD
acCd | BbDA
acCd | DABb
acCd | DAbB
acCd | DBAb
acCd | DBbA
acCd | DbAB
acCd | DbBA
acCd | bABD
acCd | bADB
acCd | bBAD
acCd | bBDA
acCd | bDAB
acCd | bDBA
acDA | BCbd
acDA | BCdb
acDA | BbCd
acDA | BbdC
acDA | BdCb
acDA | BdbC
acDA | CBbd
acDA | CBdb
acDA | CbBd
acDA | CbdB
acDA | CdBb
acDA | CdbB
acDA | bBCd
acDA | bBdC
acDA | bCBd
acDA | bCdB
acDA | bdBC
acDA | bdCB
acDA | dBCb
acDA | dBbC
acDA | dCBb
acDA | dCbB
acDA | dbBC
acDA | dbCB
acDB | ACbd
acDB | ACdb
acDB | AbCd
acDB | AbdC
acDB | AdCb
acDB | AdbC
acDB | CAbd
acDB | CAdb
acDB | CbAd
acDB | CbdA
acDB | CdAb
acDB | CdbA
acDB | bACd
acDB | bAdC
acDB | bCAd
acDB | bCdA
acDB | bdAC
acDB | bdCA
acDB | dACb
acDB | dAbC
acDB | dCAb
acDB | dCbA
acDB | dbAC
acDB | dbCA
acDC | ABbd
acDC | ABdb
acDC | AbBd
acDC | AbdB
acDC | AdBb
acDC | AdbB
acDC | BAbd
acDC | BAdb
acDC | BbAd
acDC | BbdA
acDC | BdAb
acDC | BdbA
acDC | bABd
acDC | bAdB
acDC | bBAd
acDC | bBdA
acDC | bdAB
acDC | bdBA
acDC | dABb
acDC | dAbB
acDC | dBAb
acDC | dBbA
acDC | dbAB
acDC | dbBA
acDb | ABCd
acDb | ABdC
acDb | ACBd
acDb | ACdB
acDb | AdBC
acDb | AdCB
acDb | BACd
acDb | BAdC
acDb | BCAd
acDb | BCdA
acDb | BdAC
acDb | BdCA
acDb | CABd
acDb | CAdB
acDb | CBAd
acDb | CBdA
acDb | CdAB
acDb | CdBA
acDb | dABC
acDb | dACB
acDb | dBAC
acDb | dBCA
acDb | dCAB
acDb | dCBA
acDd | ABCb
acDd | ABbC
acDd | ACBb
acDd | ACbB
acDd | AbBC
acDd | AbCB
acDd | BACb
acDd | BAbC
acDd | BCAb
acDd | BCbA
acDd | BbAC
acDd | BbCA
acDd | CABb
acDd | CAbB
acDd | CBAb
acDd | CBbA
acDd | CbAB
acDd | CbBA
acDd | bABC
acDd | bACB
acDd | bBAC
acDd | bBCA
acDd | bCAB
acDd | bCBA
acbA | BCDd
acbA | BCdD
acbA | BDCd
acbA | BDdC
acbA | BdCD
acbA | BdDC
acbA | CBDd
acbA | CBdD
acbA | CDBd
acbA | CDdB
acbA | CdBD
acbA | CdDB
acbA | DBCd
acbA | DBdC
acbA | DCBd
acbA | DCdB
acbA | DdBC
acbA | DdCB
acbA | dBCD
acbA | dBDC
acbA | dCBD
acbA | dCDB
acbA | dDBC
acbA | dDCB
acbB | ACDd
acbB | ACdD
acbB | ADCd
acbB | ADdC
acbB | AdCD
acbB | AdDC
acbB | CADd
acbB | CAdD
acbB | CDAd
acbB | CDdA
acbB | CdAD
acbB | CdDA
acbB | DACd
acbB | DAdC
acbB | DCAd
acbB | DCdA
acbB | DdAC
acbB | DdCA
acbB | dACD
acbB | dADC
acbB | dCAD
acbB | dCDA
acbB | dDAC
acbB | dDCA
acbC | ABDd
acbC | ABdD
acbC | ADBd
acbC | ADdB
acbC | AdBD
acbC | AdDB
acbC | BADd
acbC | BAdD
acbC | BDAd
acbC | BDdA
acbC | BdAD
acbC | BdDA
acbC | DABd
acbC | DAdB
acbC | DBAd
acbC | DBdA
acbC | DdAB
acbC | DdBA
acbC | dABD
acbC | dADB
acbC | dBAD
acbC | dBDA
acbC | dDAB
acbC | dDBA
acbD | ABCd
acbD | ABdC
acbD | ACBd
acbD | ACdB
acbD | AdBC
acbD | AdCB
acbD | BACd
acbD | BAdC
acbD | BCAd
acbD | BCdA
acbD | BdAC
acbD | BdCA
acbD | CABd
acbD | CAdB
acbD | CBAd
acbD | CBdA
acbD | CdAB
acbD | CdBA
acbD | dABC
acbD | dACB
acbD | dBAC
acbD | dBCA
acbD | dCAB
acbD | dCBA
acbd | ABCD
acbd | ABDC
acbd | ACBD
acbd | ACDB
acbd | ADBC
acbd | ADCB
acbd | BACD
acbd | BADC
acbd | BCAD
acbd | BCDA
acbd | BDAC
acbd | BDCA
acbd | CABD
acbd | CADB
acbd | CBAD
acbd | CBDA
acbd | CDAB
acbd | CDBA
acbd | DABC
acbd | DACB
acbd | DBAC
acbd | DBCA
acbd | DCAB
acbd | DCBA
acdA | BCDb
acdA | BCbD
acdA | BDCb
acdA | BDbC
acdA | BbCD
acdA | BbDC
acdA | CBDb
acdA | CBbD
acdA | CDBb
acdA | CDbB
acdA | CbBD
acdA | CbDB
acdA | DBCb
acdA | DBbC
acdA | DCBb
acdA | DCbB
acdA | DbBC
acdA | DbCB
acdA | bBCD
acdA | bBDC
acdA | bCBD
acdA | bCDB
acdA | bDBC
acdA | bDCB
acdB | ACDb
acdB | ACbD
acdB | ADCb
acdB | ADbC
acdB | AbCD
acdB | AbDC
acdB | CADb
acdB | CAbD
acdB | CDAb
acdB | CDbA
acdB | CbAD
acdB | CbDA
acdB | DACb
acdB | DAbC
acdB | DCAb
acdB | DCbA
acdB | DbAC
acdB | DbCA
acdB | bACD
acdB | bADC
acdB | bCAD
acdB | bCDA
acdB | bDAC
acdB | bDCA
acdC | ABDb
acdC | ABbD
acdC | ADBb
acdC | ADbB
acdC | AbBD
acdC | AbDB
acdC | BADb
acdC | BAbD
acdC | BDAb
acdC | BDbA
acdC | BbAD
acdC | BbDA
acdC | DABb
acdC | DAbB
acdC | DBAb
acdC | DBbA
acdC | DbAB
acdC | DbBA
acdC | bABD
acdC | bADB
acdC | bBAD
acdC | bBDA
acdC | bDAB
acdC | bDBA
acdD | ABCb
acdD | ABbC
acdD | ACBb
acdD | ACbB
acdD | AbBC
acdD | AbCB
acdD | BACb
acdD | BAbC
acdD | BCAb
acdD | BCbA
acdD | BbAC
acdD | BbCA
acdD | CABb
acdD | CAbB
acdD | CBAb
acdD | CBbA
acdD | CbAB
acdD | CbBA
acdD | bABC
acdD | bACB
acdD | bBAC
acdD | bBCA
acdD | bCAB
acdD | bCBA
acdb | ABCD
acdb | ABDC
acdb | ACBD
acdb | ACDB
acdb | ADBC
acdb | ADCB
acdb | BACD
acdb | BADC
acdb | BCAD
acdb | BCDA
acdb | BDAC
acdb | BDCA
acdb | CABD
acdb | CADB
acdb | CBAD
acdb | CBDA
acdb | CDAB
acdb | CDBA
acdb | DABC
acdb | DACB
acdb | DBAC
acdb | DBCA
acdb | DCAB
acdb | DCBA
adAB | CDbc
adAB | CDcb
adAB | CbDc
adAB | CbcD
adAB | CcDb
adAB | CcbD
adAB | DCbc
adAB | DCcb
adAB | DbCc
adAB | DbcC
adAB | DcCb
adAB | DcbC
adAB | bCDc
adAB | bCcD
adAB | bDCc
adAB | bDcC
adAB | bcCD
adAB | bcDC
adAB | cCDb
adAB | cCbD
adAB | cDCb
adAB | cDbC
adAB | cbCD
adAB | cbDC
adAC | BDbc
adAC | BDcb
adAC | BbDc
adAC | BbcD
adAC | BcDb
adAC | BcbD
adAC | DBbc
adAC | DBcb
adAC | DbBc
adAC | DbcB
adAC | DcBb
adAC | DcbB
adAC | bBDc
adAC | bBcD
adAC | bDBc
adAC | bDcB
adAC | bcBD
adAC | bcDB
adAC | cBDb
adAC | cBbD
adAC | cDBb
adAC | cDbB
adAC | cbBD
adAC | cbDB
adAD | BCbc
adAD | BCcb
adAD | BbCc
adAD | BbcC
adAD | BcCb
adAD | BcbC
adAD | CBbc
adAD | CBcb
adAD | CbBc
adAD | CbcB
adAD | CcBb
adAD | CcbB
adAD | bBCc
adAD | bBcC
adAD | bCBc
adAD | bCcB
adAD | bcBC
adAD | bcCB
adAD | cBCb
adAD | cBbC
adAD | cCBb
adAD | cCbB
adAD | cbBC
adAD | cbCB
adAb | BCDc
adAb | BCcD
adAb | BDCc
adAb | BDcC
adAb | BcCD
adAb | BcDC
adAb | CBDc
adAb | CBcD
adAb | CDBc
adAb | CDcB
adAb | CcBD
adAb | CcDB
adAb | DBCc
adAb | DBcC
adAb | DCBc
adAb | DCcB
adAb | DcBC
adAb | DcCB
adAb | cBCD
adAb | cBDC
adAb | cCBD
adAb | cCDB
adAb | cDBC
adAb | cDCB
adAc | BCDb
adAc | BCbD
adAc | BDCb
adAc | BDbC
adAc | BbCD
adAc | BbDC
adAc | CBDb
adAc | CBbD
adAc | CDBb
adAc | CDbB
adAc | CbBD
adAc | CbDB
adAc | DBCb
adAc | DBbC
adAc | DCBb
adAc | DCbB
adAc | DbBC
adAc | DbCB
adAc | bBCD
adAc | bBDC
adAc | bCBD
adAc | bCDB
adAc | bDBC
adAc | bDCB
adBA | CDbc
adBA | CDcb
adBA | CbDc
adBA | CbcD
adBA | CcDb
adBA | CcbD
adBA | DCbc
adBA | DCcb
adBA | DbCc
adBA | DbcC
adBA | DcCb
adBA | DcbC
adBA | bCDc
adBA | bCcD
adBA | bDCc
adBA | bDcC
adBA | bcCD
adBA | bcDC
adBA | cCDb
adBA | cCbD
adBA | cDCb
adBA | cDbC
adBA | cbCD
adBA | cbDC
adBC | ADbc
adBC | ADcb
adBC | AbDc
adBC | AbcD
adBC | AcDb
adBC | AcbD
adBC | DAbc
adBC | DAcb
adBC | DbAc
adBC | DbcA
adBC | DcAb
adBC | DcbA
adBC | bADc
adBC | bAcD
adBC | bDAc
adBC | bDcA
adBC | bcAD
adBC | bcDA
adBC | cADb
adBC | cAbD
adBC | cDAb
adBC | cDbA
adBC | cbAD
adBC | cbDA
adBD | ACbc
adBD | ACcb
adBD | AbCc
adBD | AbcC
adBD | AcCb
adBD | AcbC
adBD | CAbc
adBD | CAcb
adBD | CbAc
adBD | CbcA
adBD | CcAb
adBD | CcbA
adBD | bACc
adBD | bAcC
adBD | bCAc
adBD | bCcA
adBD | bcAC
adBD | bcCA
adBD | cACb
adBD | cAbC
adBD | cCAb
adBD | cCbA
adBD | cbAC
adBD | cbCA
adBb | ACDc
adBb | ACcD
adBb | ADCc
adBb | ADcC
adBb | AcCD
adBb | AcDC
adBb | CADc
adBb | CAcD
adBb | CDAc
adBb | CDcA
adBb | CcAD
adBb | CcDA
adBb | DACc
adBb | DAcC
adBb | DCAc
adBb | DCcA
adBb | DcAC
adBb | DcCA
adBb | cACD
adBb | cADC
adBb | cCAD
adBb | cCDA
adBb | cDAC
adBb | cDCA
adBc | ACDb
adBc | ACbD
adBc | ADCb
adBc | ADbC
adBc | AbCD
adBc | AbDC
adBc | CADb
adBc | CAbD
adBc | CDAb
adBc | CDbA
adBc | CbAD
adBc | CbDA
adBc | DACb
adBc | DAbC
adBc | DCAb
adBc | DCbA
adBc | DbAC
adBc | DbCA
adBc | bACD
adBc | bADC
adBc | bCAD
adBc | bCDA
adBc | bDAC
adBc | bDCA
adCA | BDbc
adCA | BDcb
adCA | BbDc
adCA | BbcD
adCA | BcDb
adCA | BcbD
adCA | DBbc
adCA | DBcb
adCA | DbBc
adCA | DbcB
adCA | DcBb
adCA | DcbB
adCA | bBDc
adCA | bBcD
adCA | bDBc
adCA | bDcB
adCA | bcBD
adCA | bcDB
adCA | cBDb
adCA | cBbD
adCA | cDBb
adCA | cDbB
adCA | cbBD
adCA | cbDB
adCB | ADbc
adCB | ADcb
adCB | AbDc
adCB | AbcD
adCB | AcDb
adCB | AcbD
adCB | DAbc
adCB | DAcb
adCB | DbAc
adCB | DbcA
adCB | DcAb
adCB | DcbA
adCB | bADc
adCB | bAcD
adCB | bDAc
adCB | bDcA
adCB | bcAD
adCB | bcDA
adCB | cADb
adCB | cAbD
adCB | cDAb
adCB | cDbA
adCB | cbAD
adCB | cbDA
adCD | ABbc
adCD | ABcb
adCD | AbBc
adCD | AbcB
adCD | AcBb
adCD | AcbB
adCD | BAbc
adCD | BAcb
adCD | BbAc
adCD | BbcA
adCD | BcAb
adCD | BcbA
adCD | bABc
adCD | bAcB
adCD | bBAc
adCD | bBcA
adCD | bcAB
adCD | bcBA
adCD | cABb
adCD | cAbB
adCD | cBAb
adCD | cBbA
adCD | cbAB
adCD | cbBA
adCb | ABDc
adCb | ABcD
adCb | ADBc
adCb | ADcB
adCb | AcBD
adCb | AcDB
adCb | BADc
adCb | BAcD
adCb | BDAc
adCb | BDcA
adCb | BcAD
adCb | BcDA
adCb | DABc
adCb | DAcB
adCb | DBAc
adCb | DBcA
adCb | DcAB
adCb | DcBA
adCb | cABD
adCb | cADB
adCb | cBAD
adCb | cBDA
adCb | cDAB
adCb | cDBA
adCc | ABDb
adCc | ABbD
adCc | ADBb
adCc | ADbB
adCc | AbBD
adCc | AbDB
adCc | BADb
adCc | BAbD
adCc | BDAb
adCc | BDbA
adCc | BbAD
adCc | BbDA
adCc | DABb
adCc | DAbB
adCc | DBAb
adCc | DBbA
adCc | DbAB
adCc | DbBA
adCc | bABD
adCc | bADB
adCc | bBAD
adCc | bBDA
adCc | bDAB
adCc | bDBA
adDA | BCbc
adDA | BCcb
adDA | BbCc
adDA | BbcC
adDA | BcCb
adDA | BcbC
adDA | CBbc
adDA | CBcb
adDA | CbBc
adDA | CbcB
adDA | CcBb
adDA | CcbB
adDA | bBCc
adDA | bBcC
adDA | bCBc
adDA | bCcB
adDA | bcBC
adDA | bcCB
adDA | cBCb
adDA | cBbC
adDA | cCBb
adDA | cCbB
adDA | cbBC
adDA | cbCB
adDB | ACbc
adDB | ACcb
adDB | AbCc
adDB | AbcC
adDB | AcCb
adDB | AcbC
adDB | CAbc
adDB | CAcb
adDB | CbAc
adDB | CbcA
adDB | CcAb
adDB | CcbA
adDB | bACc
adDB | bAcC
adDB | bCAc
adDB | bCcA
adDB | bcAC
adDB | bcCA
adDB | cACb
adDB | cAbC
adDB | cCAb
adDB | cCbA
adDB | cbAC
adDB | cbCA
adDC | ABbc
adDC | ABcb
adDC | AbBc
adDC | AbcB
adDC | AcBb
adDC | AcbB
adDC | BAbc
adDC | BAcb
adDC | BbAc
adDC | BbcA
adDC | BcAb
adDC | BcbA
adDC | bABc
adDC | bAcB
adDC | bBAc
adDC | bBcA
adDC | bcAB
adDC | bcBA
adDC | cABb
adDC | cAbB
adDC | cBAb
adDC | cBbA
adDC | cbAB
adDC | cbBA
adDb | ABCc
adDb | ABcC
adDb | ACBc
adDb | ACcB
adDb | AcBC
adDb | AcCB
adDb | BACc
adDb | BAcC
adDb | BCAc
adDb | BCcA
adDb | BcAC
adDb | BcCA
adDb | CABc
adDb | CAcB
adDb | CBAc
adDb | CBcA
adDb | CcAB
adDb | CcBA
adDb | cABC
adDb | cACB
adDb | cBAC
adDb | cBCA
adDb | cCAB
adDb | cCBA
adDc | ABCb
adDc | ABbC
adDc | ACBb
adDc | ACbB
adDc | AbBC
adDc | AbCB
adDc | BACb
adDc | BAbC
adDc | BCAb
adDc | BCbA
adDc | BbAC
adDc | BbCA
adDc | CABb
adDc | CAbB
adDc | CBAb
adDc | CBbA
adDc | CbAB
adDc | CbBA
adDc | bABC
adDc | bACB
adDc | bBAC
adDc | bBCA
adDc | bCAB
adDc | bCBA
adbA | BCDc
adbA | BCcD
adbA | BDCc
adbA | BDcC
adbA | BcCD
adbA | BcDC
adbA | CBDc
adbA | CBcD
adbA | CDBc
adbA | CDcB
adbA | CcBD
adbA | CcDB
adbA | DBCc
adbA | DBcC
adbA | DCBc
adbA | DCcB
adbA | DcBC
adbA | DcCB
adbA | cBCD
adbA | cBDC
adbA | cCBD
adbA | cCDB
adbA | cDBC
adbA | cDCB
adbB | ACDc
adbB | ACcD
adbB | ADCc
adbB | ADcC
adbB | AcCD
adbB | AcDC
adbB | CADc
adbB | CAcD
adbB | CDAc
adbB | CDcA
adbB | CcAD
adbB | CcDA
adbB | DACc
adbB | DAcC
adbB | DCAc
adbB | DCcA
adbB | DcAC
adbB | DcCA
adbB | cACD
adbB | cADC
adbB | cCAD
adbB | cCDA
adbB | cDAC
adbB | cDCA
adbC | ABDc
adbC | ABcD
adbC | ADBc
adbC | ADcB
adbC | AcBD
adbC | AcDB
adbC | BADc
adbC | BAcD
adbC | BDAc
adbC | BDcA
adbC | BcAD
adbC | BcDA
adbC | DABc
adbC | DAcB
adbC | DBAc
adbC | DBcA
adbC | DcAB
adbC | DcBA
adbC | cABD
adbC | cADB
adbC | cBAD
adbC | cBDA
adbC | cDAB
adbC | cDBA
adbD | ABCc
adbD | ABcC
adbD | ACBc
adbD | ACcB
adbD | AcBC
adbD | AcCB
adbD | BACc
adbD | BAcC
adbD | BCAc
adbD | BCcA
adbD | BcAC
adbD | BcCA
adbD | CABc
adbD | CAcB
adbD | CBAc
adbD | CBcA
adbD | CcAB
adbD | CcBA
adbD | cABC
adbD | cACB
adbD | cBAC
adbD | cBCA
adbD | cCAB
adbD | cCBA
adbc | ABCD
adbc | ABDC
adbc | ACBD
adbc | ACDB
adbc | ADBC
adbc | ADCB
adbc | BACD
adbc | BADC
adbc | BCAD
adbc | BCDA
adbc | BDAC
adbc | BDCA
adbc | CABD
adbc | CADB
adbc | CBAD
adbc | CBDA
adbc | CDAB
adbc | CDBA
adbc | DABC
adbc | DACB
adbc | DBAC
adbc | DBCA
adbc | DCAB
adbc | DCBA
adcA | BCDb
adcA | BCbD
adcA | BDCb
adcA | BDbC
adcA | BbCD
adcA | BbDC
adcA | CBDb
adcA | CBbD
adcA | CDBb
adcA | CDbB
adcA | CbBD
adcA | CbDB
adcA | DBCb
adcA | DBbC
adcA | DCBb
adcA | DCbB
adcA | DbBC
adcA | DbCB
adcA | bBCD
adcA | bBDC
adcA | bCBD
adcA | bCDB
adcA | bDBC
adcA | bDCB
adcB | ACDb
adcB | ACbD
adcB | ADCb
adcB | ADbC
adcB | AbCD
adcB | AbDC
adcB | CADb
adcB | CAbD
adcB | CDAb
adcB | CDbA
adcB | CbAD
adcB | CbDA
adcB | DACb
adcB | DAbC
adcB | DCAb
adcB | DCbA
adcB | DbAC
adcB | DbCA
adcB | bACD
adcB | bADC
adcB | bCAD
adcB | bCDA
adcB | bDAC
adcB | bDCA
adcC | ABDb
adcC | ABbD
adcC | ADBb
adcC | ADbB
adcC | AbBD
adcC | AbDB
adcC | BADb
adcC | BAbD
adcC | BDAb
adcC | BDbA
adcC | BbAD
adcC | BbDA
adcC | DABb
adcC | DAbB
adcC | DBAb
adcC | DBbA
adcC | DbAB
adcC | DbBA
adcC | bABD
adcC | bADB
adcC | bBAD
adcC | bBDA
adcC | bDAB
adcC | bDBA
adcD | ABCb
adcD | ABbC
adcD | ACBb
adcD | ACbB
adcD | AbBC
adcD | AbCB
adcD | BACb
adcD | BAbC
adcD | BCAb
adcD | BCbA
adcD | BbAC
adcD | BbCA
adcD | CABb
adcD | CAbB
adcD | CBAb
adcD | CBbA
adcD | CbAB
adcD | CbBA
adcD | bABC
adcD | bACB
adcD | bBAC
adcD | bBCA
adcD | bCAB
adcD | bCBA
adcb | ABCD
adcb | ABDC
adcb | ACBD
adcb | ACDB
adcb | ADBC
adcb | ADCB
adcb | BACD
adcb | BADC
adcb | BCAD
adcb | BCDA
adcb | BDAC
adcb | BDCA
adcb | CABD
adcb | CADB
adcb | CBAD
adcb | CBDA
adcb | CDAB
adcb | CDBA
adcb | DABC
adcb | DACB
adcb | DBAC
adcb | DBCA
adcb | DCAB
adcb | DCBA
bABC | Dacd
bABC | Dadc
bABC | Dcad
bABC | Dcda
bABC | Ddac
bABC | Ddca
bABC | aDcd
bABC | aDdc
bABC | acDd
bABC | acdD
bABC | adDc
bABC | adcD
bABC | cDad
bABC | cDda
bABC | caDd
bABC | cadD
bABC | cdDa
bABC | cdaD
bABC | dDac
bABC | dDca
bABC | daDc
bABC | dacD
bABC | dcDa
bABC | dcaD
bABD | Cacd
bABD | Cadc
bABD | Ccad
bABD | Ccda
bABD | Cdac
bABD | Cdca
bABD | aCcd
bABD | aCdc
bABD | acCd
bABD | acdC
bABD | adCc
bABD | adcC
bABD | cCad
bABD | cCda
bABD | caCd
bABD | cadC
bABD | cdCa
bABD | cdaC
bABD | dCac
bABD | dCca
bABD | daCc
bABD | dacC
bABD | dcCa
bABD | dcaC
bABa | CDcd
bABa | CDdc
bABa | CcDd
bABa | CcdD
bABa | CdDc
bABa | CdcD
bABa | DCcd
bABa | DCdc
bABa | DcCd
bABa | DcdC
bABa | DdCc
bABa | DdcC
bABa | cCDd
bABa | cCdD
bABa | cDCd
bABa | cDdC
bABa | cdCD
bABa | cdDC
bABa | dCDc
bABa | dCcD
bABa | dDCc
bABa | dDcC
bABa | dcCD
bABa | dcDC
bABc | CDad
bABc | CDda
bABc | CaDd
bABc | CadD
bABc | CdDa
bABc | CdaD
bABc | DCad
bABc | DCda
bABc | DaCd
bABc | DadC
bABc | DdCa
bABc | DdaC
bABc | aCDd
bABc | aCdD
bABc | aDCd
bABc | aDdC
